Entry,Region,Start,End,domain name
O75197,Repeat,385,427,LDL-receptor class B 6
O75197,Repeat,388,391,YWTD 5
O75197,Repeat,428,470,LDL-receptor class B 7
O75197,Repeat,431,434,YWTD 6
O75197,Repeat,471,514,LDL-receptor class B 8
O75197,Repeat,474,477,YWTD 7
O75197,Repeat,515,557,LDL-receptor class B 9
O75197,Repeat,558,600,LDL-receptor class B 10
O75197,Repeat,559,562,YWTD 8
O75197,Domain,601,641,EGF-like 2
O75197,Repeat,687,729,LDL-receptor class B 11
O75197,Repeat,690,693,YWTD 9
O75197,Repeat,730,772,LDL-receptor class B 12
O75197,Repeat,773,815,LDL-receptor class B 13
O75197,Repeat,816,855,LDL-receptor class B 14
O75197,Repeat,819,822,YWTD 10
O75197,Repeat,856,898,LDL-receptor class B 15
O75197,Repeat,859,862,YWTD 11
O75197,Domain,902,942,EGF-like 3
O75197,Repeat,989,1035,LDL-receptor class B 16
O75197,Repeat,1036,1078,LDL-receptor class B 17
O75197,Repeat,1079,1123,LDL-receptor class B 18
O75197,Repeat,1124,1164,LDL-receptor class B 19
O75197,Repeat,1165,1207,LDL-receptor class B 20
O75197,Domain,1213,1254,EGF-like 4
O75197,Domain,1258,1296,LDL-receptor class A 1
O75197,Domain,1297,1333,LDL-receptor class A 2
O75197,Domain,1335,1371,LDL-receptor class A 3
Q9UHF4,Domain,37,135,Fibronectin type-III 1
Q9UHF4,Domain,136,242,Fibronectin type-III 2
O75121,Domain,47,141,Ig-like C2-type
Q8N423,Domain,27,110,Ig-like C2-type 1
Q8N423,Domain,111,229,Ig-like C2-type 2
Q8N423,Domain,230,318,Ig-like C2-type 3
Q8N423,Domain,330,419,Ig-like C2-type 4
P01903,Domain,112,204,Ig-like C1-type
P41217,Domain,31,141,Ig-like V-type
P41217,Domain,142,232,Ig-like C2-type
Q8IZS8,Domain,256,438,VWFA
Q8IZS8,Domain,452,549,Cache
P10747,Domain,28,137,Ig-like V-type
Q9ULB4,Domain,54,159,Cadherin 1
Q9ULB4,Domain,160,268,Cadherin 2
Q9ULB4,Domain,269,383,Cadherin 3
Q9ULB4,Domain,384,486,Cadherin 4
Q9ULB4,Domain,487,608,Cadherin 5
P04439,Domain,209,295,Ig-like C1-type
Q5DX21,Domain,23,136,Ig-like V-type
Q5DX21,Domain,144,234,Ig-like C2-type
P01589,Domain,22,84,Sushi 1
P01589,Domain,123,186,Sushi 2
Q86UE6,Domain,35,63,LRRNT
Q86UE6,Repeat,64,87,LRR 1
Q86UE6,Repeat,89,111,LRR 2
Q86UE6,Repeat,112,135,LRR 3
Q86UE6,Repeat,137,159,LRR 4
Q86UE6,Repeat,161,183,LRR 5
Q86UE6,Repeat,184,207,LRR 6
Q86UE6,Repeat,209,231,LRR 7
Q86UE6,Repeat,233,255,LRR 8
Q86UE6,Repeat,256,278,LRR 9
Q86UE6,Repeat,279,302,LRR 10
Q86UE6,Domain,314,365,LRRCT
Q6UXZ3,Domain,19,125,Ig-like V-type
Q3T906,Repeat,438,473,LNR 1
Q3T906,Repeat,505,545,LNR 2
Q3T906,Domain,700,813,DMAP-interaction
Q3T906,Domain,1005,1040,EF-hand
Q16820,Domain,62,256,Peptidase M12A
Q16820,Domain,260,429,MAM
Q16820,Domain,430,585,MATH
Q16820,Domain,604,644,EGF-like
Q13477,Domain,23,112,Ig-like 1
Q13477,Domain,113,231,Ig-like 2
Q13477,Repeat,228,231,1
Q13477,Repeat,232,239,2
Q13477,Repeat,240,247,3
Q13477,Repeat,248,255,4
Q13477,Repeat,256,263,5
Q13477,Repeat,264,271,6
Q86VH5,Domain,31,61,LRRNT
Q86VH5,Repeat,63,83,LRR 1
Q86VH5,Repeat,86,107,LRR 2
Q86VH5,Repeat,110,131,LRR 3
Q86VH5,Repeat,134,155,LRR 4
Q86VH5,Repeat,158,179,LRR 5
Q86VH5,Repeat,182,203,LRR 6
Q86VH5,Repeat,206,226,LRR 7
Q86VH5,Repeat,230,251,LRR 8
Q86VH5,Repeat,254,275,LRR 9
Q86VH5,Repeat,279,300,LRR 10
Q86VH5,Domain,312,363,LRRCT
Q8IU57,Domain,26,126,Fibronectin type-III
P13762,Domain,126,216,Ig-like C1-type
Q9BX67,Domain,35,127,Ig-like V-type
Q9BX67,Domain,139,236,Ig-like C2-type
P35070,Domain,65,105,EGF-like
Q6UXG8,Domain,54,135,Ig-like V-type
Q6UXG8,Domain,310,509,B30.2/SPRY
Q8TDQ1,Domain,20,126,Ig-like V-type
P21709,Domain,27,209,Eph LBD
P21709,Domain,332,445,Fibronectin type-III 1
P21709,Domain,447,538,Fibronectin type-III 2
P21709,Domain,624,884,Protein kinase
P21709,Domain,913,976,SAM
P19235,Domain,147,247,Fibronectin type-III
P05538,Domain,128,216,Ig-like C1-type
P01920,Domain,129,217,Ig-like C1-type
Q9NY47,Domain,291,469,VWFA
Q9NY47,Domain,485,574,Cache
P01911,Domain,126,214,Ig-like C1-type
Q96KC8,Domain,65,129,J
Q96KC8,Domain,325,379,SANT 1
Q96KC8,Domain,492,547,SANT 2
Q9BWV1,Domain,36,123,Ig-like C2-type 1
Q9BWV1,Domain,129,213,Ig-like C2-type 2
Q9BWV1,Domain,235,315,Ig-like C2-type 3
Q9BWV1,Domain,323,409,Ig-like C2-type 4
Q9BWV1,Domain,474,571,Fibronectin type-III 1
Q9BWV1,Domain,608,703,Fibronectin type-III 2
Q9BWV1,Domain,712,812,Fibronectin type-III 3
Q6PCB8,Domain,71,158,Ig-like V-type 1
Q6PCB8,Domain,159,253,Ig-like V-type 2
Q13349,Repeat,19,76,FG-GAP 1
Q13349,Repeat,77,136,FG-GAP 2
Q13349,Domain,150,332,VWFA
Q13349,Repeat,339,390,FG-GAP 3
Q13349,Repeat,391,442,FG-GAP 4
Q13349,Repeat,443,503,FG-GAP 5
Q13349,Repeat,506,564,FG-GAP 6
Q13349,Repeat,569,629,FG-GAP 7
P14770,Domain,17,51,LRRNT
P14770,Repeat,60,83,LRR
P14770,Domain,85,137,LRRCT
Q14626,Domain,27,110,Ig-like C2-type
Q14626,Domain,112,219,Fibronectin type-III 1
Q14626,Domain,220,317,Fibronectin type-III 2
Q8TDW7,Domain,44,158,Cadherin 1
Q8TDW7,Domain,159,266,Cadherin 2
Q8TDW7,Domain,264,375,Cadherin 3
Q8TDW7,Domain,377,472,Cadherin 4
Q8TDW7,Domain,473,578,Cadherin 5
Q8TDW7,Domain,579,681,Cadherin 6
Q8TDW7,Domain,727,831,Cadherin 7
Q8TDW7,Domain,832,936,Cadherin 8
Q8TDW7,Domain,937,1043,Cadherin 9
Q8TDW7,Domain,1044,1148,Cadherin 10
Q8TDW7,Domain,1149,1254,Cadherin 11
Q8TDW7,Domain,1255,1359,Cadherin 12
Q8TDW7,Domain,1363,1460,Cadherin 13
Q8TDW7,Domain,1461,1566,Cadherin 14
Q8TDW7,Domain,1567,1769,Cadherin 15
Q8TDW7,Domain,1770,1883,Cadherin 16
Q8TDW7,Domain,1884,1986,Cadherin 17
Q8TDW7,Domain,1983,2084,Cadherin 18
Q8TDW7,Domain,2085,2186,Cadherin 19
Q8TDW7,Domain,2187,2287,Cadherin 20
Q8TDW7,Domain,2288,2394,Cadherin 21
Q8TDW7,Domain,2395,2496,Cadherin 22
Q8TDW7,Domain,2497,2600,Cadherin 23
Q8TDW7,Domain,2601,2708,Cadherin 24
Q8TDW7,Domain,2709,2814,Cadherin 25
Q8TDW7,Domain,2815,2924,Cadherin 26
Q8TDW7,Domain,2925,3029,Cadherin 27
Q8TDW7,Domain,3030,3131,Cadherin 28
Q8TDW7,Domain,3132,3236,Cadherin 29
Q8TDW7,Domain,3237,3341,Cadherin 30
Q8TDW7,Domain,3342,3446,Cadherin 31
Q8TDW7,Domain,3447,3551,Cadherin 32
Q8TDW7,Domain,3552,3653,Cadherin 33
Q8TDW7,Domain,3795,3833,EGF-like 1
Q8TDW7,Domain,3835,4018,Laminin G-like
Q8TDW7,Domain,4021,4058,EGF-like 2
Q8TDW7,Domain,4060,4096,EGF-like 3
Q8TDW7,Domain,4098,4134,EGF-like 4
Q96AP7,Domain,30,143,Ig-like V-type
Q96AP7,Domain,153,242,Ig-like C2-type
Q9ULB5,Domain,49,153,Cadherin 1
Q9ULB5,Domain,154,262,Cadherin 2
Q9ULB5,Domain,263,377,Cadherin 3
Q9ULB5,Domain,378,482,Cadherin 4
Q9ULB5,Domain,482,599,Cadherin 5
P56199,Repeat,30,91,FG-GAP 1
P56199,Repeat,101,160,FG-GAP 2
P56199,Domain,161,360,VWFA
P56199,Repeat,365,417,FG-GAP 3
P56199,Repeat,422,475,FG-GAP 4
P56199,Repeat,476,538,FG-GAP 5
P56199,Repeat,557,615,FG-GAP 6
P56199,Repeat,619,679,FG-GAP 7
P20036,Domain,118,210,Ig-like C1-type
P17813,Domain,363,533,ZP
Q15768,Domain,28,167,Ephrin RBD
Q99075,Domain,104,144,EGF-like
P36894,Domain,204,233,GS
P36894,Domain,234,525,Protein kinase
Q99467,Domain,33,53,LRRNT
Q99467,Repeat,54,75,LRR 1
Q99467,Repeat,78,99,LRR 2
Q99467,Repeat,102,123,LRR 3
Q99467,Repeat,126,147,LRR 4
Q99467,Repeat,150,171,LRR 5
Q99467,Repeat,174,195,LRR 6
Q99467,Repeat,201,221,LRR 7
Q99467,Repeat,275,296,LRR 8
Q99467,Repeat,299,320,LRR 9
Q99467,Repeat,322,343,LRR 10
Q99467,Repeat,346,366,LRR 11
Q99467,Repeat,371,391,LRR 12
Q99467,Repeat,397,418,LRR 13
Q99467,Repeat,421,442,LRR 14
Q99467,Repeat,446,466,LRR 15
Q99467,Repeat,470,493,LRR 16
Q99467,Repeat,497,518,LRR 17
Q99467,Repeat,521,544,LRR 18
Q99467,Repeat,546,564,LRR 19
Q99467,Domain,577,627,LRRCT
Q9H6D8,Domain,47,140,Fibronectin type-III
Q8NFT8,Domain,44,92,EGF-like 1
Q8NFT8,Domain,94,133,EGF-like 2
Q8NFT8,Domain,309,348,EGF-like 3
Q8NFT8,Domain,349,390,EGF-like 4
Q8NFT8,Domain,392,428,EGF-like 5
Q8NFT8,Domain,430,466,EGF-like 6
Q8NFT8,Domain,468,503,EGF-like 7
Q8NFT8,Domain,505,541,EGF-like 8
Q8NFT8,Domain,543,579,EGF-like 9
Q8NFT8,Domain,546,568,Follistatin-like
Q8NFT8,Domain,581,617,EGF-like 10
P26842,Repeat,26,63,TNFR-Cys 1
P26842,Repeat,64,104,TNFR-Cys 2
P26842,Repeat,105,141,TNFR-Cys 3
O43184,Domain,214,416,Peptidase M12B
O43184,Domain,424,510,Disintegrin
O43184,Domain,656,688,EGF-like
Q9UKF2,Domain,203,393,Peptidase M12B
Q9UKF2,Domain,399,485,Disintegrin
Q9UKF2,Domain,629,663,EGF-like
Q9UKF2,Repeat,732,740,1
Q9UKF2,Repeat,741,749,2
Q9UKF2,Repeat,750,758,3
Q9UKF2,Repeat,759,767,4
Q9UKF2,Repeat,768,776,5
Q6DN72,Domain,20,95,Ig-like C2-type 1
Q6DN72,Domain,111,197,Ig-like C2-type 2
Q6DN72,Domain,207,293,Ig-like C2-type 3
Q9UGN4,Domain,19,123,Ig-like V-type
O43506,Domain,207,400,Peptidase M12B
O43506,Domain,407,493,Disintegrin
O43506,Domain,635,663,EGF-like
P08637,Domain,24,105,Ig-like C2-type 1
P08637,Domain,107,189,Ig-like C2-type 2
P06340,Domain,113,205,Ig-like C1-type
Q08708,Domain,22,130,Ig-like V-type
Q6UW88,Domain,56,96,EGF-like
P54764,Domain,30,209,Eph LBD
P54764,Domain,328,439,Fibronectin type-III 1
P54764,Domain,440,537,Fibronectin type-III 2
P54764,Domain,621,882,Protein kinase
P54764,Domain,911,975,SAM
Q5JZY3,Domain,35,216,Eph LBD
Q5JZY3,Domain,340,452,Fibronectin type-III 1
Q5JZY3,Domain,456,554,Fibronectin type-III 2
Q5JZY3,Domain,645,900,Protein kinase
Q5JZY3,Domain,933,997,SAM
Q96PL5,Domain,30,140,Ig-like V-type
Q96PL5,Domain,220,418,B30.2/SPRY
P04440,Domain,124,212,Ig-like C1-type
Q9UF33,Domain,34,212,Eph LBD
Q9UF33,Domain,331,441,Fibronectin type-III 1
Q9UF33,Domain,442,537,Fibronectin type-III 2
Q9UF33,Domain,631,944,Protein kinase
Q9UF33,Domain,961,1025,SAM
P01133,Repeat,86,127,LDL-receptor class B 1
P01133,Repeat,128,169,LDL-receptor class B 2
P01133,Repeat,170,211,LDL-receptor class B 3
P01133,Repeat,212,258,LDL-receptor class B 4
P01133,Domain,314,355,EGF-like 1
P01133,Domain,356,396,EGF-like 2
P01133,Domain,397,437,EGF-like 3
P01133,Domain,435,477,EGF-like 4
P01133,Repeat,483,523,LDL-receptor class B 5
P01133,Repeat,524,566,LDL-receptor class B 6
P01133,Repeat,567,609,LDL-receptor class B 7
P01133,Repeat,610,653,LDL-receptor class B 8
P01133,Repeat,654,696,LDL-receptor class B 9
P01133,Domain,741,781,EGF-like 5
P01133,Domain,831,869,EGF-like 6
P01133,Domain,870,911,EGF-like 7
P01133,Domain,912,952,EGF-like 8
P01133,Domain,972,1013,EGF-like 9
Q9ULX7,Domain,20,278,Alpha-carbonic anhydrase
O75077,Domain,299,496,Peptidase M12B
O75077,Domain,502,588,Disintegrin
O75077,Domain,732,769,EGF-like
Q01113,Domain,149,259,Fibronectin type-III
Q9BQS7,Domain,24,206,Plastocyanin-like 1
Q9BQS7,Domain,218,366,Plastocyanin-like 2
Q9BQS7,Domain,379,560,Plastocyanin-like 3
Q9BQS7,Domain,570,718,Plastocyanin-like 4
Q9BQS7,Domain,731,903,Plastocyanin-like 5
Q9BQS7,Domain,911,1087,Plastocyanin-like 6
Q6PJG9,Domain,17,48,LRRNT
Q6PJG9,Repeat,49,70,LRR 1
Q6PJG9,Repeat,73,94,LRR 2
Q6PJG9,Repeat,97,118,LRR 3
Q6PJG9,Repeat,121,142,LRR 4
Q6PJG9,Repeat,146,161,LRR 5
Q6PJG9,Repeat,170,191,LRR 6
Q6PJG9,Repeat,194,215,LRR 7
Q6PJG9,Domain,234,280,LRRCT
Q6PJG9,Domain,281,367,Ig-like
Q6PJG9,Domain,405,502,Fibronectin type-III
Q8NHJ6,Domain,27,118,Ig-like C2-type 1
Q8NHJ6,Domain,124,218,Ig-like C2-type 2
Q14953,Domain,42,107,Ig-like C2-type 1
Q14953,Domain,142,205,Ig-like C2-type 2
P40198,Domain,35,142,Ig-like V-type
O75871,Domain,36,139,Ig-like V-type
Q9UM73,Domain,264,427,MAM 1
Q9UM73,Domain,437,473,LDL-receptor class A
Q9UM73,Domain,478,636,MAM 2
Q9UM73,Domain,1116,1392,Protein kinase
Q9NPY3,Domain,32,174,C-type lectin
Q9NPY3,Domain,260,301,EGF-like 1
Q9NPY3,Domain,302,344,EGF-like 2
Q9NPY3,Domain,345,384,EGF-like 3
Q9NPY3,Domain,385,426,EGF-like 4
Q9NPY3,Domain,427,468,EGF-like 5
Q7Z6M3,Domain,35,118,Ig-like C2-type 1
Q7Z6M3,Domain,128,213,Ig-like C2-type 2
P34810,Repeat,70,99,1
P34810,Repeat,100,129,2
Q9BZW8,Domain,22,127,Ig-like 1
Q9BZW8,Domain,131,215,Ig-like 2
Q9H756,Repeat,48,68,LRR 1
Q9H756,Repeat,74,95,LRR 2
Q9H756,Repeat,98,119,LRR 3
Q9H756,Repeat,122,143,LRR 4
Q9H756,Repeat,146,169,LRR 5
Q9H756,Domain,176,228,LRRCT
Q9Y624,Domain,28,125,Ig-like V-type 1
Q9Y624,Domain,135,228,Ig-like V-type 2
Q01344,Domain,32,123,Fibronectin type-III 1
Q01344,Domain,241,334,Fibronectin type-III 2
Q9ULH4,Domain,21,52,LRRNT
Q9ULH4,Repeat,53,74,LRR 1
Q9ULH4,Repeat,77,98,LRR 2
Q9ULH4,Repeat,101,122,LRR 3
Q9ULH4,Repeat,125,146,LRR 4
Q9ULH4,Repeat,150,171,LRR 5
Q9ULH4,Repeat,174,195,LRR 6
Q9ULH4,Repeat,198,219,LRR 7
Q9ULH4,Domain,242,288,LRRCT
Q9ULH4,Domain,289,375,Ig-like
Q9ULH4,Domain,421,518,Fibronectin type-III
Q9BTN0,Domain,19,59,LRRNT
Q9BTN0,Repeat,60,83,LRR 1
Q9BTN0,Repeat,84,105,LRR 2
Q9BTN0,Repeat,108,129,LRR 3
Q9BTN0,Repeat,132,153,LRR 4
Q9BTN0,Repeat,157,178,LRR 5
Q9BTN0,Repeat,181,202,LRR 6
Q9BTN0,Repeat,205,226,LRR 7
Q9BTN0,Domain,249,295,LRRCT
Q9BTN0,Domain,295,382,Ig-like
Q9BTN0,Domain,425,523,Fibronectin type-III
Q7KYR7,Domain,29,141,Ig-like V-type
Q7KYR7,Domain,310,506,B30.2/SPRY
Q8NFM7,Domain,355,509,SEFIR
Q95460,Domain,203,299,Ig-like C1-type
P24071,Domain,42,107,Ig-like C2-type 1
P24071,Domain,139,200,Ig-like C2-type 2
Q30154,Domain,126,214,Ig-like C1-type
O95976,Domain,30,134,Ig-like C2-type
P40197,Domain,17,50,LRRNT
P40197,Repeat,75,96,LRR 1
P40197,Repeat,99,120,LRR 2
P40197,Repeat,123,144,LRR 3
P40197,Repeat,147,168,LRR 4
P40197,Repeat,171,193,LRR 5
P40197,Repeat,195,216,LRR 6
P40197,Repeat,219,240,LRR 7
P40197,Repeat,243,264,LRR 8
P40197,Repeat,267,288,LRR 9
P40197,Repeat,291,312,LRR 10
P40197,Repeat,340,361,LRR 11
P40197,Repeat,364,385,LRR 12
P40197,Repeat,388,409,LRR 13
P40197,Domain,421,474,LRRCT
Q6UY11,Domain,27,58,EGF-like 1
Q6UY11,Domain,62,89,EGF-like 2
Q6UY11,Domain,91,129,EGF-like 3
Q6UY11,Domain,131,172,EGF-like 4
Q6UY11,Domain,174,210,EGF-like 5
Q6UY11,Domain,212,248,EGF-like 6
Q14956,Domain,240,327,PKD
P26010,Domain,150,389,VWFA
P26010,Repeat,478,526,I
P26010,Repeat,527,565,II
P26010,Repeat,566,604,III
P26010,Repeat,605,640,IV
Q9Y219,Domain,196,240,DSL
Q9Y219,Domain,241,274,EGF-like 1
Q9Y219,Domain,275,305,EGF-like 2
Q9Y219,Domain,307,345,EGF-like 3
Q9Y219,Domain,347,383,EGF-like 4
Q9Y219,Domain,385,421,EGF-like 5
Q9Y219,Domain,423,459,EGF-like 6
Q9Y219,Domain,461,496,EGF-like 7
Q9Y219,Domain,498,534,EGF-like 8
Q9Y219,Domain,536,572,EGF-like 9
Q9Y219,Domain,574,634,EGF-like 10
Q9Y219,Domain,636,672,EGF-like 11
Q9Y219,Domain,674,710,EGF-like 12
Q9Y219,Domain,712,748,EGF-like 13
Q9Y219,Domain,751,787,EGF-like 14
Q9Y219,Domain,789,825,EGF-like 15
Q9Y219,Domain,827,863,EGF-like 16
Q9Y219,Domain,870,944,VWFC
Q9NP60,Domain,18,132,Ig-like C2-type 1
Q9NP60,Domain,141,232,Ig-like C2-type 2
Q9NP60,Domain,239,347,Ig-like C2-type 3
Q9NP60,Domain,400,559,TIR
P01909,Domain,112,204,Ig-like C1-type
Q9UNE0,Repeat,30,71,TNFR-Cys 1
Q9UNE0,Repeat,73,113,TNFR-Cys 2
Q9UNE0,Repeat,115,148,TNFR-Cys 3
Q9UNE0,Domain,358,431,Death
P19256,Domain,30,121,Ig-like
Q16819,Domain,66,260,Peptidase M12A
Q16819,Domain,264,433,MAM
Q16819,Domain,434,593,MATH
Q16819,Domain,670,710,EGF-like
Q7Z6A9,Domain,31,132,Ig-like V-type
P06127,Domain,35,133,SRCR 1
P06127,Domain,159,268,SRCR 2
P06127,Domain,276,368,SRCR 3
P55899,Domain,202,289,Ig-like C1-type
P52799,Domain,28,164,Ephrin RBD
Q5VWK5,Domain,127,217,Fibronectin type-III 1
Q5VWK5,Domain,219,318,Fibronectin type-III 2
A6NJW9,Domain,19,132,Ig-like V-type
Q9HBT6,Domain,61,165,Cadherin 1
Q9HBT6,Domain,166,274,Cadherin 2
Q9HBT6,Domain,275,389,Cadherin 3
Q9HBT6,Domain,390,494,Cadherin 4
Q9HBT6,Domain,494,610,Cadherin 5
P12314,Domain,22,101,Ig-like C2-type 1
P12314,Domain,95,184,Ig-like C2-type 2
P12314,Domain,190,277,Ig-like C2-type 3
P08174,Domain,35,96,Sushi 1
P08174,Domain,96,160,Sushi 2
P08174,Domain,161,222,Sushi 3
P08174,Domain,223,285,Sushi 4
Q96LA6,Domain,17,104,Ig-like C2-type 1
Q96LA6,Domain,109,200,Ig-like C2-type 2
Q96LA6,Domain,208,291,Ig-like C2-type 3
Q9NR61,Domain,173,217,DSL
Q9NR61,Domain,218,251,EGF-like 1
Q9NR61,Domain,252,282,EGF-like 2
Q9NR61,Domain,284,322,EGF-like 3
Q9NR61,Domain,324,360,EGF-like 4
Q9NR61,Domain,362,400,EGF-like 5
Q9NR61,Domain,402,438,EGF-like 6
Q9NR61,Domain,440,476,EGF-like 7
Q9NR61,Domain,480,518,EGF-like 8
P79483,Domain,126,214,Ig-like C1-type
P18564,Domain,131,371,VWFA
P18564,Repeat,456,501,I
P18564,Repeat,502,543,II
P18564,Repeat,544,582,III
P18564,Repeat,583,619,IV
Q96F46,Domain,377,534,SEFIR
Q96P31,Domain,21,98,Ig-like C2-type 1
Q96P31,Domain,99,182,Ig-like C2-type 2
Q96P31,Domain,192,270,Ig-like C2-type 3
Q96P31,Domain,284,369,Ig-like C2-type 4
Q96P31,Domain,383,470,Ig-like C2-type 5
Q96P31,Domain,476,563,Ig-like C2-type 6
P54753,Domain,39,217,Eph LBD
P54753,Domain,339,451,Fibronectin type-III 1
P54753,Domain,452,545,Fibronectin type-III 2
P54753,Domain,633,896,Protein kinase
P54753,Domain,925,989,SAM
Q08334,Domain,23,111,Fibronectin type-III 1
Q08334,Domain,114,216,Fibronectin type-III 2
P07359,Domain,17,47,LRRNT
P07359,Repeat,48,68,LRR 1
P07359,Repeat,72,93,LRR 2
P07359,Repeat,94,115,LRR 3
P07359,Repeat,117,137,LRR 4
P07359,Repeat,141,162,LRR 5
P07359,Repeat,165,186,LRR 6
P07359,Repeat,189,210,LRR 7
P07359,Domain,221,282,LRRCT
Q15375,Domain,32,210,Eph LBD
Q15375,Domain,331,441,Fibronectin type-III 1
Q15375,Domain,442,537,Fibronectin type-III 2
Q15375,Domain,633,894,Protein kinase
Q15375,Domain,923,987,SAM
P29322,Domain,31,209,Eph LBD
P29322,Domain,328,438,Fibronectin type-III 1
P29322,Domain,439,534,Fibronectin type-III 2
P29322,Domain,635,896,Protein kinase
P29322,Domain,930,994,SAM
P32942,Domain,46,103,Ig-like C2-type 1
P32942,Domain,132,197,Ig-like C2-type 2
P32942,Domain,234,301,Ig-like C2-type 3
P32942,Domain,329,382,Ig-like C2-type 4
P32942,Domain,416,469,Ig-like C2-type 5
P01889,Domain,209,295,Ig-like C1-type
Q5ZPR3,Domain,29,139,Ig-like V-type 1
Q5ZPR3,Domain,145,238,Ig-like C2-type 1
Q5ZPR3,Domain,243,357,Ig-like V-type 2
Q5ZPR3,Domain,363,456,Ig-like C2-type 2
P50895,Domain,32,142,Ig-like V-type 1
P50895,Domain,147,257,Ig-like V-type 2
P50895,Domain,274,355,Ig-like C2-type 1
P50895,Domain,363,441,Ig-like C2-type 2
P50895,Domain,448,541,Ig-like C2-type 3
P26012,Domain,146,384,VWFA
P26012,Repeat,471,510,I
P26012,Repeat,511,552,II
P26012,Repeat,553,592,III
P26012,Repeat,593,629,IV
Q9HBE5,Domain,21,118,Fibronectin type-III 1
Q9HBE5,Domain,119,228,Fibronectin type-III 2
P16871,Domain,131,231,Fibronectin type-III
Q9H013,Domain,210,408,Peptidase M12B
Q9H013,Domain,416,502,Disintegrin
Q9H013,Domain,650,682,EGF-like
P78552,Domain,34,123,Fibronectin type-III 1
P78552,Domain,128,226,Fibronectin type-III 2
P78552,Domain,227,339,Fibronectin type-III 3
P20963,Domain,61,89,ITAM 1
P20963,Domain,100,128,ITAM 2
P20963,Domain,131,159,ITAM 3
P54762,Domain,19,201,Eph LBD
P54762,Domain,322,432,Fibronectin type-III 1
P54762,Domain,433,528,Fibronectin type-III 2
P54762,Domain,619,882,Protein kinase
P54762,Domain,911,975,SAM
Q9NYJ7,Domain,176,215,DSL
Q9NYJ7,Domain,216,249,EGF-like 1
Q9NYJ7,Domain,274,310,EGF-like 2
Q9NYJ7,Domain,312,351,EGF-like 3
Q9NYJ7,Domain,353,389,EGF-like 4
Q9NYJ7,Domain,391,427,EGF-like 5
Q9NYJ7,Domain,429,465,EGF-like 6
O14944,Domain,64,104,EGF-like
Q7Z3S7,Domain,291,473,VWFA
Q7Z3S7,Domain,487,580,Cache
O95196,Domain,371,413,EGF-like
Q99665,Domain,126,221,Fibronectin type-III 1
Q99665,Domain,226,319,Fibronectin type-III 2
Q99665,Domain,320,419,Fibronectin type-III 3
Q99665,Domain,423,520,Fibronectin type-III 4
Q99665,Domain,521,620,Fibronectin type-III 5
O95256,Domain,149,235,Ig-like C2-type 1
O95256,Domain,251,353,Ig-like C2-type 2
O95256,Domain,406,562,TIR
Q13797,Repeat,35,96,FG-GAP 1
Q13797,Repeat,111,174,FG-GAP 2
Q13797,Repeat,182,232,FG-GAP 3
Q13797,Repeat,233,289,FG-GAP 4
Q13797,Repeat,290,349,FG-GAP 5
Q13797,Repeat,351,408,FG-GAP 6
Q13797,Repeat,411,474,FG-GAP 7
P16066,Domain,528,805,Protein kinase
P16066,Domain,876,1006,Guanylate cyclase
O75078,Domain,239,438,Peptidase M12B
O75078,Domain,444,531,Disintegrin
O75078,Domain,677,709,EGF-like
A6NF34,Domain,76,246,VWFA
P22607,Domain,24,126,Ig-like C2-type 1
P22607,Domain,151,244,Ig-like C2-type 2
P22607,Domain,253,355,Ig-like C2-type 3
P22607,Domain,472,761,Protein kinase
Q16671,Domain,203,518,Protein kinase
Q9NZV1,Domain,35,112,IGFBP N-terminal
Q9NZV1,Domain,334,391,VWFC 1
Q9NZV1,Domain,401,457,VWFC 2
Q9NZV1,Domain,469,498,Antistasin-like 1
Q9NZV1,Domain,505,532,Antistasin-like 2
Q9NZV1,Domain,539,564,Antistasin-like 3
Q9NZV1,Domain,567,592,Antistasin-like 4
Q9NZV1,Domain,606,663,VWFC 3
Q9NZV1,Domain,677,735,VWFC 4
Q9NZV1,Domain,751,809,VWFC 5
Q9NZV1,Domain,817,874,VWFC 6
Q8NER5,Domain,165,194,GS
Q8NER5,Domain,195,485,Protein kinase
Q8N441,Domain,29,115,Ig-like C2-type 1
Q8N441,Domain,147,237,Ig-like C2-type 2
Q8N441,Domain,246,354,Ig-like C2-type 3
P54289,Domain,253,430,VWFA
P54289,Domain,446,556,Cache
Q86WK6,Domain,28,61,LRRNT
Q86WK6,Repeat,62,83,LRR 1
Q86WK6,Repeat,87,108,LRR 2
Q86WK6,Repeat,111,132,LRR 3
Q86WK6,Repeat,135,156,LRR 4
Q86WK6,Repeat,159,179,LRR 5
Q86WK6,Repeat,186,206,LRR 6
Q86WK6,Domain,221,272,LRRCT
Q86WK6,Domain,269,353,Ig-like C2-type
Q9P0K1,Domain,239,438,Peptidase M12B
Q9P0K1,Domain,444,531,Disintegrin
Q9P0K1,Domain,675,712,EGF-like
Q6UY09,Domain,58,154,Ig-like C2-type 1
Q6UY09,Domain,160,246,Ig-like C2-type 2
Q6UY09,Domain,256,341,Ig-like C2-type 3
Q6UY09,Domain,346,432,Ig-like C2-type 4
Q13634,Domain,54,159,Cadherin 1
Q13634,Domain,160,268,Cadherin 2
Q13634,Domain,269,383,Cadherin 3
Q13634,Domain,384,486,Cadherin 4
Q13634,Domain,487,608,Cadherin 5
O00481,Domain,30,139,Ig-like V-type 1
